client_id	path	sentence	up_votes	down_votes	age	gender	accent
4685788e4d95a6fe3a5cf39b9cf731741c582acc00bdaf47af7283ffcba360c471c67d6b199a84ba3919cf405818a944dfd3a525b166981410d2fb37f87fd5ce	7fc709a17adda6ee039dfe6f315f082e5b1259c71e564e7ef5b6fd5a66a4c211d5225315435881e1806bea92e07d156d670b64f931078fa4945f7761ba3eeb95.mp3	Prynais i iâr a dwy hwyaden.	2	0	fourties	male	united_kingdom
4685788e4d95a6fe3a5cf39b9cf731741c582acc00bdaf47af7283ffcba360c471c67d6b199a84ba3919cf405818a944dfd3a525b166981410d2fb37f87fd5ce	2129c4c7e7a13628ba5a5d87fa64769d9378f9bf9912bb021c4d1d0fd4bc7e1927ca2b8e6062fc0bc22b636b6eea6b4bc696830424a62c00cbe2e52d90a2ca4c.mp3	Dyweda wrthi fod gen i hen ddigon o ffrindiau diolch yn fawr.	2	0	fourties	male	united_kingdom
a7907753043391684a1394a165cb9c42273a4cf423194523f3fd20116c9405b28f47dd393bbb3dbd7a76ff110232d74b10441bc26d6c4ac6f796cb83e82a5393	8cfb61a26974809670b76c08b8aa5ba27564903776501c9628a2e86727c9607142f8591cd52b89ebf241e118a3f76c6b39719ed125f887d1542f7eca929a9dae.mp3	Y gwir yw, ni allai gyrraedd Cymru o rywle fel Llundain cyn y post prynhawn.	2	0			
a7907753043391684a1394a165cb9c42273a4cf423194523f3fd20116c9405b28f47dd393bbb3dbd7a76ff110232d74b10441bc26d6c4ac6f796cb83e82a5393	8eb02bc703493a86e01e626e808a1c50c891dea8e21b5c3d1006324caddfa288d076696e24870193ccc111a8fc928f99a2ac716a4782a1fdcf65833982390da1.mp3	Chwaraea fiwsig dawnsio	2	0			
a7907753043391684a1394a165cb9c42273a4cf423194523f3fd20116c9405b28f47dd393bbb3dbd7a76ff110232d74b10441bc26d6c4ac6f796cb83e82a5393	edb2bd3062b9b1a04466b26324d2f441302d152141d44a505ec0e2e44d55d0eead6f1a28eeb7847749bb33b7139866b6996908993bdb2de9c81e370e439ccd36.mp3	"Ydy'r brecwast yn gynwysiedig?"	2	0			
a7907753043391684a1394a165cb9c42273a4cf423194523f3fd20116c9405b28f47dd393bbb3dbd7a76ff110232d74b10441bc26d6c4ac6f796cb83e82a5393	36d32a6617a4dc4572b40619e4df3a3355be7869a275b6cb19de0985c4c2ca52e4cb3912b413f288ecb357f1af05b98df0d27054a14054eced98e2cfca412169.mp3	Oedd angen i chi ddilyn camau arbennig wrth fynd ar yr adeg yna?	2	0			
b0f8ac79076dbfc649e912322606533c6b02ee6acfdacc69d3fa440e29ae54bf1f95ceba955c37f0392603bac11490b0ab758de81a3fe07ab9d50e1e6f199295	2da7edf596307b8f0f812df7ae94467f37a9c566353b3737febe0c703a040d4d8f0b722a49df63678b1b8ab50341e868637c0bbc47b5bfdc6859ca4383c859de.mp3	"Dw i'n mynd allan gyda fy ffrindiau heno."	2	0			
e8a1ab7a3e6f31562c1137c4a1cef89180692f51c3aecf24091bc68a974489b1b67f37712adf2bb9daf9fb422184e49b646ec3dfe348206944d4b0266c7ef62c	227737b01cecdbcfd1f95010ce422f73ff07aae0b45d8bc9f66b9f58d59afdf2c8fbdced27bd3edcd0561a03af22148b0080182343e12f9c4e4410b6dc160435.mp3	Rydw i'n gweld bod bwyd a diod ar gael yma hefyd.	2	0	fourties	male	united_kingdom
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	b4a36c6308a80a6893ae6b5a686d20e3a2afe1eb335a7e41d3822e67ed635741f0511b9deb620669532df575a20919921182fa2d455539b044b5e7881a698dfc.mp3	Ond falle mod i newydd ddisgyn i fy nhrap fy hun.	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	a59f8b7ceeeff7eb014cbc1116518cbdc8e2356e6a77e946d4a60d0f1600780c8e8dea42b71aeb305af80613bb8e1c4910e8578407d938a65c5c31b151fe712d.mp3	Bydd y tymheredd yn codi i ddeg gradd Celsius.	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	c46b03714d31785026d253f620cf599b4551ee70861d1f5cf4910fbeab2661cd4d496108eb7560f351402a0c598ba5446365d9aedfc56bac3e97d99705b85062.mp3	Mae ganddi goesau hir.	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	e49b2278364d04bfc8af000b0c5c87cf6efaea1d3a4713f27ea9b71fbca2b53cf415a1a748c53e967cdfe3634a0f2b0975b32db53e65718e5837876b31b63a5f.mp3	O ba blatfform mae'r trên yn mynd?	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	b129c8406586862ede33bf8bdb571d0b430c2469579c9d6c4e896800d963394f16a3fe51f38b196f68a3afaca42e367ec5b09ee2f78fc348c52e4d7b1d2e469d.mp3	Porthcawl, twpsyn, Nantlle, tabloid, Nhywyn, amhleidiol, ddoi, ddrewllyd	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	b48f0bb9a4d3810f4f5f7a6e941838770fda5e0e6ab793a69b57892cab691fae66afa3ce9610f914e96cc4b95d918b77fc7b6ad2bdfeabb267ccdcf012d7f002.mp3	Glywaist ti ragolygon y tywydd?	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	8054027ff37ae0424c7fcb801f5bd1d5f19c1c218729f288d0d27e0ab4130364bb664e4e47bbb73d6513a527480bef1e3e16d437bfc224ee799eed0293b337a7.mp3	Beth oedd y ffeithiau fwyaf diddorol i ti a pham?	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	ac44efefd53304e0bed1889116cdc20e5d4c936045b27654b7fceed690f3bfa30c41fdf9389f4751f1cb7650951fb753d3c292d40ec7697204acb03bb2539458.mp3	Curodd yr Almaen Lloegr yn ddidrafferth.	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	c5e396ba3d57258bdb1409d86e5217c34c2eb747e16144386e8142ff0716ae8378969f3c833d199e028a7d4c3a616cca6cb09a1708217c274d04bfac5aba9a81.mp3	Beth sydd yn digwydd pan mae moleciwlau yn dod o dan straen?	2	0	thirties	male	other
adf6c6f0c64d53f83c3725110f9f0bbb2f53df4577cf01dcb957c9ffe927a80b3923f79c8173a9540a60a034b9f9cbad6f217085f33df01e3167416636a84d7f	f08e490c30e1970013eec025a32ebc2af2f57367cbf3f3c7ee8a62b040ddef1575a334743563d2ee71dddfe24366486e6ce81ac80b0c3a7a46c5de3b9f830a38.mp3	Arlywydd yr Unol Daleithiau, Bartholomew Roberts, Cymru	2	0	thirties	male	other
38fc810e2bb6e804b22b653952f9a64be37302bf4991d0e9ff4c93e8656b2ca77bf519033b317b89d48f367e7c587684248347db0013e731ca3b9b7b7d8dfe30	76688401c9df303f374ede85ab0cc63dda2d0d46d52a5342e7d2c3b23e0449bec785e0a165995fe71bca6024997f822aed1e2717b3f2e6c1ee4936e6ddadb48a.mp3	Hwn yw'r bobl eraill o flwyddyn saith fyddai yn yr ysgol Gymraeg.	2	0			
38fc810e2bb6e804b22b653952f9a64be37302bf4991d0e9ff4c93e8656b2ca77bf519033b317b89d48f367e7c587684248347db0013e731ca3b9b7b7d8dfe30	66ef13ef73f141e9b4c60d02193e22630964f7cf49c3cd8fafc839abd9a3760823be931e6f2c32fb108a220388fc498e573881c737ce485476831f138c2b6d6f.mp3	Ond, a fyddet ti am i gymaint o bobl golli'r gwaith yna?	2	0			
bf62c5e94a69cb528faac779c36dd1cd86d7b8d1128d06c93e5f9de26e4821daeba5e6e73a130ee5f513179e70a1575d5a680a0462073ea0e345f90cc0bd8cb6	d8b1b39287eafff659ad262834a4fa33a3e585f27c594d7288174414079ed403ff923f80f6b1b2d709ac31353970c7804df548b3f21f2c9ed4ab8a93e085eca6.mp3	Dyna ryfedd i ddysgu hanes Cymru i'r set gyntaf dros ddwy flynedd a hanner.	2	0	fifties	male	united_kingdom
bf62c5e94a69cb528faac779c36dd1cd86d7b8d1128d06c93e5f9de26e4821daeba5e6e73a130ee5f513179e70a1575d5a680a0462073ea0e345f90cc0bd8cb6	7cef846bed9eae868c2821287825a3b8057b2ae9bb9c541014c97bd0cfe70e42bd7870fa8abe0e3fe6277884068d39df2b00d25323526ba06d9484024246b6d5.mp3	Paid â gofyn i fi lanhau hwnna, mae'n llawn llwch a byddai'n rhaid i fi newid a gwisgo rhywbeth arall.	2	0	fifties	male	united_kingdom
bf62c5e94a69cb528faac779c36dd1cd86d7b8d1128d06c93e5f9de26e4821daeba5e6e73a130ee5f513179e70a1575d5a680a0462073ea0e345f90cc0bd8cb6	1c29a42d217fd0e1e4b41332ec497211e7f7a490329892e155b05890a53064dcb5303ef193d246dbfa703cc815c8faf1547b7778f1bc41c70be494c2b27f67c5.mp3	Pa fath o fwyd fyddai well gen ti gael yn y bwyty?	2	1	fifties	male	united_kingdom
517c033796ff56219ed89f3529a9c1ee91daef6eec460c96f2ba91854e9c7787312c787f6a5df559d72afbbc16ef7be8e05d976e82b21cac50af7ac4d4591270	6004662cff82888643c41f027c9d9ae9f63a98ff814d58ce717c9c3f536681f1cfc73852a79b6a58b592643245540a31ff5c88129a717e0e135ffb87251514be.mp3	Amser a ddengys.	2	0	twenties	male	united_kingdom
517c033796ff56219ed89f3529a9c1ee91daef6eec460c96f2ba91854e9c7787312c787f6a5df559d72afbbc16ef7be8e05d976e82b21cac50af7ac4d4591270	86cc8cc14b73cb3144495ddc6f1536145af0e10d11752b63794a59dd1c8f5d0288312f73408970d1f6ddf6d790df64c00d98c1a31fb97c39caa2859fbb84de35.mp3	Rai munudau yn ôl.	2	1	twenties	male	united_kingdom
517c033796ff56219ed89f3529a9c1ee91daef6eec460c96f2ba91854e9c7787312c787f6a5df559d72afbbc16ef7be8e05d976e82b21cac50af7ac4d4591270	40c57dc37780caf99cd126fcfd5ad26fa2d6d8cf8203d0693191841c09048ea0d87eb68433aa62ce3dbeb753ded6c4fe920261272ec50a8cea042eff4155b86d.mp3	Beth oedd newyddion ddoe?	2	0	twenties	male	united_kingdom
517c033796ff56219ed89f3529a9c1ee91daef6eec460c96f2ba91854e9c7787312c787f6a5df559d72afbbc16ef7be8e05d976e82b21cac50af7ac4d4591270	d16049210452cd6068f5b6dab49e84a134428d80ef804dbd023835d53866d4ed4f1dd30f9bb1d8e4629a60f0ce50e6d95a2fce1249b4b42af05b716819adfa75.mp3	Ydych chi eisiau te neu goffi?	2	0	twenties	male	united_kingdom
517c033796ff56219ed89f3529a9c1ee91daef6eec460c96f2ba91854e9c7787312c787f6a5df559d72afbbc16ef7be8e05d976e82b21cac50af7ac4d4591270	8fc3568536386f3002989c984bed4ee12c5fffeca4e579c7628669f30bfa015c6dd02942101c855f6e6a6941dfd3f278375debf16034342e7254eecfc0c1b050.mp3	Pa mor uchel fedrwch chi daflu eich crempog?	2	0	twenties	male	united_kingdom
517c033796ff56219ed89f3529a9c1ee91daef6eec460c96f2ba91854e9c7787312c787f6a5df559d72afbbc16ef7be8e05d976e82b21cac50af7ac4d4591270	9ccdc038e5cd368be7493989814a22d04d9047d9e43d2be95c6176c75aa7094a6b7f17cc33a1bb9df880132ef4bded6021b15d9c155069ff2a08277077f63ec9.mp3	"Mae hi'n oer."	2	0	twenties	male	united_kingdom
517c033796ff56219ed89f3529a9c1ee91daef6eec460c96f2ba91854e9c7787312c787f6a5df559d72afbbc16ef7be8e05d976e82b21cac50af7ac4d4591270	7930564394f06309296ed4dba76080f407771f3c2c6b712fe3ab4f159eb6cfac9d961eea8eaa52f92608dfdd0f7d197d1edb21fb443a8ca44df980fb7697e19f.mp3	"Dw i'n dod o Iwerddon."	2	0	twenties	male	united_kingdom
69f7a28c97746050b5f4e81fe7219ec857b809be84899e9eefd82faf523a47250dfe78ce3900660b74f53073f63b8f621587e435b04c39820dd3759f20a92fe5	578f029124323efc4191d2bd3cd2a501c1c23e53beda1897e1bdb88d4a11faa005971ed29bc5517514982719e928c1537b9bf3a3faceb96404695e7b6e2e0806.mp3	"Roedd hi'n gêm dda."	2	0			
bc7dc4d3983058acf8246a2e9618da46b13c71adc870ce973cd51aaee4a1189410103c744bf7d5617ecac2b422d1037a35142a760112720623922d9595d4e2c3	1ea946ca9950a9d3a491a0cdab44dfc808959e9e3f8ddfe9a7405306d0b2ddd3206f9fc30b314369d85f8134097507a08d4d8c92daa614093b41108569d55743.mp3	Daeth yr heddlu o hyd i gyrff y ddau yn ardal Llanaber.	2	0	sixties	male	united_kingdom
bc7dc4d3983058acf8246a2e9618da46b13c71adc870ce973cd51aaee4a1189410103c744bf7d5617ecac2b422d1037a35142a760112720623922d9595d4e2c3	7f4102a9ce2229d58029b5319b5f94f3a752a0231de9e20054da3517e826c1f2c335cb8e23610b93a49fafac3f8f246a53d2bf52496e095091cc005960f2818b.mp3	Efallai taw mynd ati ar eich liwt eich hun sydd raid.	2	0	sixties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	6bf3eb62deda809aad50866bda715123015d9414f3e4d51e2fd4492b193ba673039dfb009681a00a584a0d13e71263addfab027137ae013628e5b3f898317a88.mp3	Yn anad dim yr hawl i adael yw maen prawf sofraniaeth.	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	39734987e695c38ef01ab4b61f950e04a0547a689432baa91e12c57a796e62677b73dc1c50a49c58497cc533d645a594aedd2faa73e457f4f3c7172e7aa7bf1a.mp3	Mae ar y cyntaf o Orffennaf.	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	6e78a9f06ada88baf13900c39ff769d7cba7aa6e584f33b313d6de8059d25d43f9b730d98cc5ab4dc8f2ef23cd0bf23701b018373795985cdd4254895b9c255e.mp3	"Dw i'n teimlo'n llawer gwell."	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	11553525972bac0ba2de41d64bdd792f062ac95217175ae73ccb2141f093396305cb0e865a16729a377e153d1b8a7e65dbe24ec1888f8a062b814ac4d231fab3.mp3	Mae gen i gyfrifiadur newydd sbon ond dw i ddim yn deall sut mae'n gweithio.	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	01a36a5b5e38fd0810e3485f3bed7046e5ae401ad9a8b4550b9df5bb8fc431440e459abe056949167a1a07376e8d4b628b53f7a65d0cd863997b0e1999973704.mp3	"Am saith o'r gloch."	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	a746d37809049e495223171658554fc55d085d5f4f5e4e133f9c7180c8640d7ff8e4a784fa57a5514408771a5ee810389e1fad9b94f656bfe08f23092cfad079.mp3	Mae hi wastad yn llon.	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	18c465d754dbe04b2b6eb7e7e3c2f19d29de7ab75a5679271f9efef7c4752760e43e71fd2b7c75764bd91bc731e088747ecf435d6a16914f0c96ab02eb31bd74.mp3	Pa fath o bethau sydd angen i ni edrych arnyn nhw cyn ail-drafftio?	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	0e967f49b6e233455795730a809b8a32b3d0711d7b227f12eb21a9a53322f2134f4d60814484834e5ae0efa751b32ecd73fb614286740263cf9a12b007390fce.mp3	Pwy yw Siôn Corn?	2	1	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	8d97c0e8242c6d84f6eeff611b874f97bb88bfd1bc63f1e403860bd0155fb4d6931b3a2d76cf7312948d1608bc79a8d99e857fa3a17fdab14bc1c6226c1e059d.mp3	A allwch chi greu siapau hecsagon gwahanol?	2	0	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	837b27a0dd5504cd0a3c4436473b59dcd74f3c6e69f1722589cbfade49fc0fa40eab40598c693428f09b30ffc81fe02126b1b4f033f11e96da06f2c27f47759f.mp3	Pwy oedd Bobi Jones?	2	0	twenties	male	united_kingdom
38d2d75b85a7cab0ddd7553f1f75b985103889543ebe8ff81683f4726a8af3b3f95fc2088ac85ef06c803445e2dde5709bf5b11c92ce31bc6ba2bee28492cb6d	062d13f9376048344ebdb69dc8db07f7ee251a0cd68b4f3a5b069e4af48cecb14d0dec3f557189d249b2f4a74edf13c0c1407f60aa85904644c8df5cec7ac236.mp3	Ydyn, maent yn chwarae os yw hi'n heulog neu beidio.	2	1			
38d2d75b85a7cab0ddd7553f1f75b985103889543ebe8ff81683f4726a8af3b3f95fc2088ac85ef06c803445e2dde5709bf5b11c92ce31bc6ba2bee28492cb6d	8f44f1b703e2a83ff905ce53a0a664f682f57f91c5697ba686cc0097fe052304e4b2e054a4be7db67fde65524f876138835e9f8f3cc1c67f834af6f074c6f9b7.mp3	Roeddech chi i gyd yn sôn am bethau hapus cyn i chi fynd gyda'r bechgyn i dalu.	2	0			
38d2d75b85a7cab0ddd7553f1f75b985103889543ebe8ff81683f4726a8af3b3f95fc2088ac85ef06c803445e2dde5709bf5b11c92ce31bc6ba2bee28492cb6d	6bf3131ecd4d2e46cefae23499d019dbb91662909c4981ccf515e84915f8ee8c878dff8870b6f7384931a0cb52a32a0cdd066bb3d1ac17ceba264f379afb045f.mp3	Oeddech chi'n bwriadu ymweld â nhw er mwyn rhoi anrheg iddyn nhw?	2	0			
38d2d75b85a7cab0ddd7553f1f75b985103889543ebe8ff81683f4726a8af3b3f95fc2088ac85ef06c803445e2dde5709bf5b11c92ce31bc6ba2bee28492cb6d	ed4fef9233c73648233ad6fa05a214a8f9bc8a27e96c32a66fa2ce758f96b842fd8d5c8cad5d492e0fc191b667436b55ce6e995551431272a1ea60d0465fee2c.mp3	Ie, dyna'r darn gorau o hanes yr ardal.	2	0			
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	cfca0b6e8ad2c646792a53a35fa841e50e2e62a8552d4a689534e622075f92e6519a94252f01b78b2b6d0a5409121dc9e60d0fa40156880f2908b878502880e8.mp3	Dw i ddim yn gallu dawnsio!	2	0	fifties	male	united_kingdom
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	0da61b43078f5bab57e86e04f2f3d6b50550987616d97e0dda267a9db721a364929426516e230b8fdc13a743f4c5a3e8e39d7de651df6bf67854eda9781874cd.mp3	Fe gafodd ambell gefnogwr brofiad unigryw.	2	0	fifties	male	united_kingdom
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	cc86e454faeb05561d4c24b0459d035ccd8f9a5bc989a9a457df4192c0c65f2d14aefde190f98e814712996c60ab88afbabe26978487813dba2c6224912e946f.mp3	Sawl daeargryn sydd yn digwydd pob blwyddyn?	2	1	fifties	male	united_kingdom
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	3de61812610845b98a9ca563d947fa1a7f0aea93b3eeec650b8d0fbdf41df958641d338a7a6ba7e480e7024ab2c6e9d3fc65cb8fef00267c92f05093bbcd010c.mp3	Oedd e'n dweud celwyddau felly rydw i'n gweithio o adre heddiw i gadw golwg.	2	0	fifties	male	united_kingdom
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	3b7a6df3be17d2c5fee66aa101e3094687b735804d4a0feaf824248786acf1fb380b70a19937b2c10ec08f53f8b673db31e2b9687cae69b0b5753b770d69d8cc.mp3	"Mae hi'n ddel iawn."	2	0	fifties	male	united_kingdom
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	f54a00c47f64a902e16012673f87b649b5facbc2198f036a66538f4f54992d68f03886879524247903b9cfcd370161cb22c50ea329c1b580ad9c5d9807bb3359.mp3	Allwch chi ffeindio is-bennawd yn y pamffled?	2	0	fifties	male	united_kingdom
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	a10d704aabd3a98e95c16d23928972edb3cbded1bb0813e93a3b435658a1d2b52f81a9b8dec21fd75f6eb419f3fdc61414aa88863787cbb48619da2ca8ac9c4e.mp3	Cafodd gweinidog dros dro ei benodi ar yr eglwys.	2	0	fifties	male	united_kingdom
a1d594c604145aa73d49c1419abf9606bfeff8f757f440c162a5e67f65aa58a4f38ceb434ac601b5e058ef6d4fd7ebcf741dfad6bb0f587c1f0490205be3823b	9c37fe488cf3bb580a1430b576dcc4109a74028597f7e47d3ad0b5b63b5ccb60de576d35682bf0f017aff36a11fe3a78996146029fcc6894e1b39df671c1c986.mp3	Mae tri dyn gafodd eu harestio ddydd Llun yn parhau yn y ddalfa.	2	0	fifties	male	united_kingdom
